tweetcreatedts,username,text,retweet_count,like
2022-02-21 16:42:33,bisnisindo_id,ARMADA KHUSUS PASIEN COVID-19 https://t.co/q0ZqiIewPP https://t.co/zKhKAnCwDG,0,0
2022-02-21 16:42:21,InvestorID,10 Provinsi dengan Prevalensi Tertinggi Covid-19 per 21 Februari 2022 https://t.co/Xbt9ydqg21 https://t.co/Ri931Za2Fx,0,0
2022-02-21 16:41:37,SindikubwaboJ15,@RwandaHealth Mukomereze aho tuzatsinda covid 19 yatubujije ubwisanzure! Natwe tubarinyuma twubahiriza ingamba zo kwirinda dufata nurukingo rushimangira!,0,0
2022-02-21 16:41:34,suzannasazzy,"Sejak bermulanya pandemik COVID-19, dana PKS BNM telah dimanfaatkan oleh lebih dari 53,000 PMKS dengan jumlah pembiayaan berjumlah hampir RM20 bilion.",34,0
2022-02-21 16:41:29,Kartick88298402,All India Julia covid-19 song kaun bol jyada ho gaya omicron Delta flux Motu Ho Gaya pura all India ko lockdown Kiya ja raha hai Hotel restaurant Shopping Complex shopping mall covid-19 song Hona bahut jyada ho gaya Sebastian parikatha Badhana Padega https://t.co/SEtQmyQujw https://t.co/RAjT17mmRA,0,0
2022-02-21 16:41:12,21BeritaTerkini,"Pasien Covid-19 di Yogyakarta Bertambah 1.274, Total 174.807 Kasus : Okezone News https://t.co/Z9CYOjMNkx",3,0
2022-02-21 16:40:53,adrianakatriz,Pesakit yang mengalami simptom COVID-19 berpanjangan (Long COVID) boleh mendapatkan rawatan di pusat rehabilitasi yang disediakan di fasiliti-fasiliti kesihatan yang disenaraikan. https://t.co/PE0mi9GJPk,155,0
2022-02-21 16:40:52,trinugroho162,"Ironi Negeri Kaya Sawit, Rakyat Saling Dorong Berebut Minyak Goreng. Makin Ironi Ketika Hal Ini Tidak Terantisipasi, Dan Kasus Yg Sudah Bbrp Hari Ini Tidak Segera Teratasi. Ada masalah Covid, IKN, JHT,Laporan ke KPK dll, tapi kasihanilah mrk;Rakyat NKRI. https://t.co/M4uk0JMOvO",203,0
2022-02-21 16:40:21,kecamatan_andir,"Wargi Bandung! Yuk simak informasi penting ini☺️

Wargi merasakan gejala Covid-19? Segera lakukan isolasi mandiri. Jika tidak memungkinkan diisolasi mandiri di rumah, segera hubungi puskesamas dan kecamatan setempat.
@halobandung https://t.co/AyQHw0Wh1c",0,0
2022-02-21 16:38:50,Kodiklatau3,"(Penkodiklatau). Dalam mendukung program pemerintah guna mencegah penyebaran Covid-19, personel Makodiklatau, Senin (21/2/2022) melaksanakan pemeriksaan swab antigen secara berkala di Satkes Kodiklatau. https://t.co/H3vZJ1Ixet",0,1
2022-02-21 16:37:55,syahrul_r18,"Pertama kali dalam 50 hari, kasus aktif turun!

Kasus harian Covid-19 juga turun cukup tajam ke 34 ribu.

Hampir 40 ribu orang sembuh, sayangnya yang meninggal justru naik dibanding kemarin.

Tidak ada provinsi dengan kasus baru di atas 10 ribu, bahkan Jakarta turun ke 5 ribu. https://t.co/rN71KZ1sG8",187,0
2022-02-21 16:37:48,chef_hendrian,"Persipura mendadak urung tanding vs Madura United, yang sudah lebih dulu berada di stadion.

Padahal, sebanyak 21 pemain Persipura terbukti negatif COVID-19, sehingga tidak memenuhi Pasal 52 ayat 7.

PT LIB akan segera memutuskan sikap terhadap Persipura.

📸 @PERSIPURA_ https://t.co/KfGB8vO2TJ",21,0
2022-02-21 16:37:26,detikHealth,Kementerian Kesehatan tak hanya mempunyai tunggakan klaim rumah sakit terkait Covid-19. Tetapi juga insentif tenaga kesehatan (nakes). Menteri Kesehatan RI Budi Gunadi Sadikin menyampaikan tunggakan insentif nakes ini akan dibayarkan tahun ini. https://t.co/VZI3P6T1qs,0,0
2022-02-21 16:37:02,Kartick88298402,All India Jude covid-19 song Ko Man bahut jyada omicron Delta plasma Vashi purv all India ko lock down Kiya ja raha hai India rail Puri Seva Mein covid-19 song Bahut badhiya song Kaun bahut jyada koi bhi real Mein covid-19 song hone ka Maran virus friendship ki https://t.co/U3tOoamCKx https://t.co/2QTGZQJ6sl,0,0
2022-02-21 16:36:48,BersamaWargaMkw,Disiplin Prokes dan Pola Hidup Sehat Untuk Lindungi Keluarga Dari Covid-19 https://t.co/1DKeL3mPgS,0,0
2022-02-21 16:36:47,DinamikaRepubl,Disiplin Prokes dan Pola Hidup Sehat Untuk Lindungi Keluarga Dari Covid-19 https://t.co/q3dqTYR3DO,0,0
2022-02-21 16:36:46,InvestorID,10 Provinsi dengan Tingkat Kesembuhan Terendah Covid-19 pada 21 Februari 2022 https://t.co/zQfHp4dDUk https://t.co/8sHjBLpFim,0,0
2022-02-21 16:36:36,Semog21_,"Polresta Banyumas Bersama instansi terkait melaksanakan Vaksinasi Presisi di pasar Manis Purwokerto untuk percepatan vaksinasi Covid-19 di Kabupaten Banyumas untuk menuju Banyumas Herd Immunity.

Ayo sedulur sing urung vaksin pada vaksin ben masyarakat banyumas pada sehat",1,0
2022-02-21 16:36:32,patongleyong,"Setelah Pangeran Charles dan istrinya Camilla positif, berikutnya Ratu dinyatakan positif Covid-19, sinyal kuat jembatan London sdh mau roboh ! skrg tinggal bagaimana caranya geng kabal ds berusaha menutupi mati2an cerita aslinya",17,0
2022-02-21 16:36:21,Semog21_,"Polresta Banyumas Bersama instansi terkait melaksanakan Vaksinasi Presisi di pasar Manis Purwokerto untuk percepatan vaksinasi Covid-19 di Kabupaten Banyumas untuk menuju Banyumas Herd Immunity.

Ayo sedulur sing urung vaksin pada vaksin ben masyarakat banyumas pada sehat",1,0
2022-02-21 16:36:11,bandungpemkab,"Mari kita tetap disiplin patuhi protokol kesehatan, semoga pandemi Covid-19 ini bisa segera berlalu.",0,0
2022-02-21 16:36:11,bandungpemkab,"Update Data Pandemi Covid-19 di Kabupaten Bandung, Senin 21 Februari 2022.
.
Tanda +/- merupakan kenaikan/penurunan dari hari sebelumnya.
.
Info selengkapnya bisa dilihat di https://t.co/hm126aIg6d

Kontak Dinkes Kab. Bandung:
@dinkes_kab_bdg
Hotline Covid-19:
119 https://t.co/CaY8bHXV9w",1,0
2022-02-21 16:36:03,Semog21_,"Polresta Banyumas Bersama instansi terkait melaksanakan Vaksinasi Presisi di pasar Manis Purwokerto untuk percepatan vaksinasi Covid-19 di Kabupaten Banyumas untuk menuju Banyumas Herd Immunity.

Ayo sedulur sing urung vaksin pada vaksin ben masyarakat banyumas pada sehat l https://t.co/YkOiZe4fvT",1,0
2022-02-21 16:35:15,Cakracak,"Pertama kali dalam 50 hari, kasus aktif turun!

Kasus harian Covid-19 juga turun cukup tajam ke 34 ribu.

Hampir 40 ribu orang sembuh, sayangnya yang meninggal justru naik dibanding kemarin.

Tidak ada provinsi dengan kasus baru di atas 10 ribu, bahkan Jakarta turun ke 5 ribu. https://t.co/rN71KZ1sG8",187,0
2022-02-21 16:34:44,Semog21_,"Polresta Banyumas Bersama instansi terkait melaksanakan Vaksinasi Presisi di pasar Manis Purwokerto untuk percepatan vaksinasi Covid-19 di Kabupaten Banyumas untuk menuju Banyumas Herd Immunity.

Ayo sedulur sing urung vaksin pada vaksin ben masyarakat banyumas pada sehat l https://t.co/YkOiZe4fvT",1,0
2022-02-21 16:34:18,jeffMalaysia123,"Punca ramai belia sukar dapat kerja tetap:

1. ' Cable ' yang menjahanamkan bakat baru yang berkaliber
2. Majikan nak staff berpengalaman
3. Status jawatan kontrak di bank, pejabat kerajaan dan swasta
4. Pandemik Covid 19
5. Mandarin Speaking
6. Chinese Only",1,0
2022-02-21 16:34:12,jeffMalaysia123,"Punca ramai belia sukar dapat kerja tetap:

1. ' Cable ' yang menjahanamkan bakat baru yang berkaliber
2. Majikan nak staff berpengalaman
3. Status jawatan kontrak di bank, pejabat kerajaan dan swasta
4. Pandemik Covid 19
5. Mandarin Speaking
6. Chinese Only",1,0
2022-02-21 16:33:37,InvestorID,Jumlah Harian Kasus Baru &amp; Kematian akibat Covid-19 sampai 21 Februari 2022 https://t.co/BjPVurTt3V https://t.co/zYISxyiWsJ,0,0
2022-02-21 16:33:06,milemoniloh,"Menteri Perencanaan Pembangunan Nasional Suharso Monoarfa mengatakan tren global paska Covid-19 adalah pemulihan hijau yang menuntut implementasi pembangunan berkelanjutan (SDGs) secara konsisten.
@Suharso_M @Jiwamudaindo

https://t.co/kNNuD9mqKe",16,0
2022-02-21 16:32:55,NzabonimanaJ,"3/3 Ba nyir’amaresitora n’utubari, abakozi n’abakiriya barasabwa kubahiriza ingamba zose zashyizweho zo kurwanya no kwirinda Covid-19. https://t.co/axYAYqG3Gw",8,0
2022-02-21 16:32:12,ealshaddyy,"Menteri Perencanaan Pembangunan Nasional Suharso Monoarfa mengatakan tren global paska Covid-19 adalah pemulihan hijau yang menuntut implementasi pembangunan berkelanjutan (SDGs) secara konsisten.
@Suharso_M @Jiwamudaindo

https://t.co/kNNuD9mqKe",16,0
2022-02-21 16:31:21,my_moonahh,"Menteri Perencanaan Pembangunan Nasional Suharso Monoarfa mengatakan tren global paska Covid-19 adalah pemulihan hijau yang menuntut implementasi pembangunan berkelanjutan (SDGs) secara konsisten.
@Suharso_M @Jiwamudaindo

https://t.co/kNNuD9mqKe",16,0
2022-02-21 16:30:40,ariomalv,"Saya rasa itu clear. Pemeriksaan ulang itu adalah untuk memastikan lagi dan mencegah pasien Covid-19 bercampur dengan nonCovid-19. Bukan berarti prosedur itu mengcovidkan pasien. Notabene, standar emas diagnosis Covid-19 ya PCR, yang akurasinya paling tinggi. Ini menjadi acuan.",6,0
2022-02-21 16:30:37,pajakbangkinang,"#KawanPajak, lapor SPT Tahunan bisa sembari diam di rumah untuk mencegah tranmisi virus Covid-19 apalagi kasus Omicron sedang tinggi saat ini.

Sehat selalu ya, #KawanPajak. https://t.co/FCcNyID87F",100,0
2022-02-21 16:30:31,ariomalv,Meski hasil swab rapid antigen di awal negatif ya harus dites kembali. Apalagi sudah lima hari. Baik itu tes antigen maupun PCR. Perjalanan sakitnya pun punya beberapa gejala Covid-19 dan sudah berusia satu minggu—yang memungkinkan virus bertambah banyak dan baru terdeteksi.,11,0
2022-02-21 16:30:30,haibundacom,"Varian COVID-19 Omicron memiliki ciri khas sakit tenggorokan. Laju penularannya lebih cepat, bahkan bisa menembus pertahanan antibodi orang yang sudha divaksin. https://t.co/dEhdommSJL",0,0
2022-02-21 16:30:23,GED0NG,"@null Pasien Covid-19 di Yogyakarta Bertambah 1.274, Total 174.807 Kasus Pemerintah Da  https://t.co/J20mg5q8wV",0,0
2022-02-21 16:30:16,KEZIAAM0UR,"@null Pasien Covid-19 di Yogyakarta Bertambah 1.274, Total 174.807 Kasus Pemerintah Da  https://t.co/nmJgE1TvmM",0,0
2022-02-21 16:29:56,bechawithluv,"https://t.co/QbxYyx5N6N - PT Asuransi Jiwa Generali Indonesia (Generali Indonesia) terus membuktikan komitmennya dalam membayarkan klaim nasabah.

Sepanjang tahun 2021, mulai dari 1 Januari hingga 31 Desember 2021, Generali telah membantu lebih dari lebih  https://t.co/cvJIKpblG4",0,0
2022-02-21 16:29:46,pajakbangkinang,"Indonesia Dorong Kerja Sama Antarototitas Pajak

Kerja sama internasional di bidang transparasi perpajakan dan EOI sangat penting untuk mengakselerasi mobilisasi pendapatan domestik dalam masa pemulihan ekonomi akibat pandemi Covid-19.

Selengkapnya: https://t.co/kLWVQgOT2d",67,0
2022-02-21 16:29:17,serambinews,"#Perdana Menteri Jordania#Virus Corona!

Dia terpapar Covid-19 selama kunjungan resmi ke Mesir, kantor berita negara Petra mengutip Menteri Informasi pada Senin (21/2/2022).

https://t.co/0ex7fG00sS",0,0
2022-02-21 16:28:46,polrespessell,"Polsek Ranah Pesisir dan Tim Tracer Tangani Pasien Terkonfirmasi COVID-19. Kapolsek. Pandemi Masih Disekitar.... 
Selengkapnya⏬⏬
 https://t.co/gyi9IH1psU
 https://t.co/QckKF0Tjs8
@PolsekRanah @KominfoPesisir @dinkes_pessel @dinkes_provsumbar @humaspoldasumbar @divisihumaspolri https://t.co/EyRZNsPdFF",0,0
2022-02-21 16:28:30,KoramilN,Rapat koordinasi antara Babinsa bersama Bhabinkamtibmas Ds Glonggong dengan Perangkat Desa dalam rangka membahas pencegahan Covid 19 di wilayah Ds Glonggong Kec Nogosari. https://t.co/HoKXt4ZdPy,0,1
2022-02-21 16:28:24,republikaonline,Indonesia tidak bisa asal ikut-ikutan kebijakan negara lain  https://t.co/CwjFAzeGZ8,0,1
2022-02-21 16:28:16,InvestorID,10 Provinsi dengan Tingkat Kematian Tertinggi Covid-19 pada 21 Februari 2022 https://t.co/QAgqvyiLq6 https://t.co/nbuZOFbUSA,0,0
2022-02-21 16:28:14,cholifat84,"Covid-19 belum hilang, mari bersama sukseskan Vaksinasi Presisi Polresta Banyumas. Wujudkan Kabupaten Banyumas mencapai Herd Immunity dengan melakukan vaksin untuk masyarakat yang lebih sehat, kuat dan produktif.

@kapolresta_banyumas
@divisihumaspolri
@humas_poldajateng https://t.co/st2OPuQhsb",0,0
2022-02-21 16:27:58,enop_ancha,"@NabilaAr__ @erickthohir @RatuCebong @LokoJoyo81 @Yanti77449514 @its_funnie @seruanhl @chaterine_8 @al_lasan @cherry_bg @tonaytoni1 Menurut Menteri BUMN Erick Thohir  8 jt diaspora kita di seluruh dunia hrs jadi modal Bank BNI dlm kepentingan dlm ekosistem bisnis internasional
Kekuatan diaspora dpt menjadi faktor kunci dlm pemulihan ekonomi pasca Covid-19
#DenganETMerdekaBerdaulat 
https://t.co/QFeZmq3xiG https://t.co/R5NL6faGc6",10,0
2022-02-21 16:27:36,nrelyshaa,Semoga Tuhan lindungi keluarga kita semua dari dijangkiti virus Covid-19. Stay safe everyone. 🙏🏻,210,0
2022-02-21 16:27:23,KoramilN,Anggota Koramil 13/Nogosari menerima arahan dan bimbingan dalam Jam Komandan Koramil Kapten Inf Warisno terkait perkembangan kasus Covid 19 di wilayah Kec Nogosari. https://t.co/7yrb3CXFZ2,0,1
2022-02-21 16:26:14,kecamatan_andir,"Panduan isolasi mandiri untuk si buah hati tercintaaa 😍
Para bunda dan ayah jangan panik dan gelisah kalau si buah hati terlihat gejala virus Covid-19 🤗
Yap! Nih Mimin akan menyajikan panduan isolasi untuk si buah hati agar bunda dan ayah selalu beri dukungannya 🤩
@humasjabar https://t.co/NLLQpdfrGC",0,0
2022-02-21 16:25:53,Ollegkar,"3/3 Ba nyir’amaresitora n’utubari, abakozi n’abakiriya barasabwa kubahiriza ingamba zose zashyizweho zo kurwanya no kwirinda Covid-19. https://t.co/axYAYqG3Gw",8,0
2022-02-21 16:25:47,BinangunCilacap,OPS Yustisi sasaran pelanggaran protokol kesehatan cegah covid 19 diwilayah Binagun https://t.co/yqvtliXggx,0,0
2022-02-21 16:25:33,InvestorID,Kasus Covid-19 Kumulatif dan Suspek Aktif per 21 Februari 2022 https://t.co/gtAXvscrTS https://t.co/woVY414Pv5,0,0
2022-02-21 16:25:23,SINDOnews,"Airlangga: Akselerasi Vaksinasi dan Disiplin Prokes Kunci Kendalikan Kasus Covid-19

 #Sindonews #BukanBeritaBiasa .https://t.co/vF7C6mIdfl",1,2
2022-02-21 16:25:07,syahbwz,Semoga Tuhan lindungi keluarga kita semua dari dijangkiti virus Covid-19. Stay safe everyone. 🙏🏻,210,0
2022-02-21 16:25:02,kompasiana,"Update Covid-19 DIY: Kasus Positif Harian Tertinggi Mencapai 1.964 Pasien, Shelter Disiapkan Hingga Tingkat Kalurahan https://t.co/IlUTII0ZBr",2,1
2022-02-21 16:24:45,serambinews,"#Swiss#Turis Arab Saudi!

Pemerintah Swiss mencabut sebagian besar tindakan untuk menahan penyebaran pandemi Covid-19.

https://t.co/y5lz1bMWtC",0,1
2022-02-21 16:24:33,haibundacom,"Agar tubuh tak rentan terkena virus COVID-19 varian Omicron, ada beberapa makanan yang perlu Bunda hindari, nih. Simak deretan lengkapnya di sini, ya. https://t.co/YuqWQHkl8X",0,0
2022-02-21 16:24:33,detikHealth,Ada beberapa makanan dan minuman yang harus dihindari pasien COVID-19 saat sedang isoman. Sebab makanan dan minuman tersebut bisa memperparah kondisi. https://t.co/Yr5e42KGI7,1,2
2022-02-21 16:24:13,TockWai,Dalam kempen PRN Johor kali ini kita perlu pastikan penjarakan sosial dan kegunaan pembersih tangan ditingkatkan agar dapat mengelak atau tidak menyebarkan Covid-19 dalam kalangan masyarakat.,2,0
2022-02-21 16:23:56,Tribun_Jakarta,"Update Covid-19 DKI Senin (21/2/2022): Kasus Aktif Turun 6.532, Meninggal Dunia 24 Orang
 
https://t.co/wZ9kmGFRVh",0,0
2022-02-21 16:23:51,pln_123,"@ASumengkar 3. Tungkai MCB pada kWh Meter &amp; di dalam rumah kondisi ON/OFF?
4. Terkait wabah covid 19, apakah di lokasi terdapat pembatasan akses masuk?
(2/2)

Thanks. -Wisnu",0,0
2022-02-21 16:23:33,icatwps,"Mulai Minggu Depan, Orang yang Terinfeksi Covid-19 di Inggris Tidak Diwajibkan Isolasi Diri 

https://t.co/s8yYUNizlL",0,0
2022-02-21 16:23:28,ghifaripp,"Persipura mendadak urung tanding vs Madura United, yang sudah lebih dulu berada di stadion.

Padahal, sebanyak 21 pemain Persipura terbukti negatif COVID-19, sehingga tidak memenuhi Pasal 52 ayat 7.

PT LIB akan segera memutuskan sikap terhadap Persipura.

📸 @PERSIPURA_ https://t.co/KfGB8vO2TJ",21,0
2022-02-21 16:23:16,InvestorID,Jumlah Kematian Covid-19 s/d 21 Februari 2022 https://t.co/IrX7hxC4yp https://t.co/Qw84HD3Cz5,0,0
2022-02-21 16:22:59,TNgoga,"3/3 Ba nyir’amaresitora n’utubari, abakozi n’abakiriya barasabwa kubahiriza ingamba zose zashyizweho zo kurwanya no kwirinda Covid-19. https://t.co/axYAYqG3Gw",8,0
2022-02-21 16:22:55,KoramilN,Babinsa Koramil 13/Nogosari mengingatkan kepada warga penjual es keliling untuk tetap memakai masker karena selalu berinteraksi dengan masyarakat untuk meminimalisir penularan virus Covid 19. https://t.co/dluL3bpRUP,0,1
2022-02-21 16:22:21,Azzroy202,"Dos penggalak tidak menjadikan kita kebal terhadap jangkitan Covid-19, tetapi dapat mengurangkan keparahan apabila dijangkiti. https://t.co/pw29WTrLNF",3120,0
2022-02-21 16:21:44,ariestarico2,"Panglima TNI periode 2013-2015 @Dr_Moeldoko menilai, perlu ada kolaborasi antara pemerintah dan swasta untuk percepatan vaksinasi anak usia 6-11 tahun.
mengingat semakin meningkatnya kasus covid 19 terhadap anak.
 https://t.co/VRtww0urvx",8,0
2022-02-21 16:21:04,MhdRejab,Dukacita dimaklumkan saya dan pegawai saya telah disahkan positif Covid-19 dan seluruh warga kerja Pusat Khidmat DUN Ketari kini sedang menjalani kuarantin kendiri. Saya bagi pihak Pusat Khidmat DUN Ketari ingin memohon maaf di atas segala segala kesulitan dan saya memohon kepada https://t.co/vJKKtbaEU5,175,0
2022-02-21 16:20:58,antaramakassar,Bupati Sinjai mengumumkan dirinya terpapar COVID-19 https://t.co/PrSeAarewR,0,0
2022-02-21 16:20:33,ariestarico2,"KSP Moeldoko tekankan pentingnya percepatan vaksinasi anak usia 6-11th, krn sampai saat ini blm mencapai target, menyusul meningkatnya kasus COVID-19 pd anak² ...

KSP Moeldoko https://t.co/MxvG94TdVk",18,0
2022-02-21 16:20:03,DreamersRadioID,MOMOLAND Hentikan Promosi di Meksiko Usai Nancy dan Hyebin Positif COVID-19 https://t.co/K3qIr29bRT,0,0
2022-02-21 16:20:03,jpnncom,Pemerintah Kota Yogyakarta menegaskan akan memprioritaskan warga asli sebagai penghuni selter Bener. Jadi tidak perlu khawatir kehabisan tempat. #selter https://t.co/QA7HigTIrC,0,0
2022-02-21 16:19:50,PolsekSrengat,"Kenapa Sih Kita Harus Memakai Masker?

Penularan utama Covid-19 adalah melalui butiran cairan (droplet) dari saluran pernapasan yang terlontar saat seseorang berbicara, bernyanyi, batuk, atau bersin.

Nah, penggunaan masker mencegah agar droplet itu tidak terhirup/masuk ke tubuh https://t.co/zbTS9Cj8dt",5,0
2022-02-21 16:19:47,PolsekSungai,"Gerai Vaksin PRESISI Polres Kubu Raya, Gerai Vaksinasi Masal Vaksin Covid 19.

Hari : selasa 22 Februari 2022
Pukul : 08.00 wib
Lokasi : Lapangan Futsal Andika Parit Masigi Sungai Ambawang.
Jenis Vaksin : Sinovak dan Astra Zeneca https://t.co/UAb7k9MdxG",0,0
2022-02-21 16:17:54,antaramakassar,Pasien COVID-19 di Sulbar bertambah 240 orang https://t.co/VSI66m1Cbx,0,0
2022-02-21 16:17:42,HenryOgaro,@The_Don_Kiambu Kenya ya COVID-19 mabilionnaires,0,0
2022-02-21 16:17:31,ZaraMohd99,"Sejak bermulanya pandemik COVID-19, dana PKS BNM telah dimanfaatkan oleh lebih dari 53,000 PMKS dengan jumlah pembiayaan berjumlah hampir RM20 bilion.",34,0
2022-02-21 16:16:55,CityofKigali,"3/3 Ba nyir’amaresitora n’utubari, abakozi n’abakiriya barasabwa kubahiriza ingamba zose zashyizweho zo kurwanya no kwirinda Covid-19. https://t.co/axYAYqG3Gw",8,29
2022-02-21 16:16:24,MizsTeddybear,"Healthcare workers, if close contact with positive covid 19 cases, kalau tak ada symptom, RETURN TO WORK, kalau ada symptom, RTK d3, kalau negative, RETURN TO WORK. Pendek kata, HCW ni kebal, tak perlu hso/quarantine. Kami mana boleh sakit, berdosa.",4114,0
2022-02-21 16:15:45,cikkabby,"Tempoh Isolasi Bagi Kes COVID-19 &amp; Tempoh Kuarantin Bagi Kontak Rapat Mengikut Status Vaksinasi COVID-19, berkuat kuasa 8 Februari 2022

Isolation Period for COVID-19 Cases &amp; Quarantine Period for Close Contacts According To COVID-19 Vaccination Status, effective 8 February 2022 https://t.co/c8HYrrrhvp",954,0
2022-02-21 16:15:08,KodamJayakarta,"Rapat Komite Pemulihan Covid-19 dan Ekonomi Daerah Wilayah Provinsi Jawa Barat oleh unsur Forkopimda serta TNI-Polri di gedung Balaikota Bekasi Jl. Ir. H. Juanda, Bekasi Timur, Senin (21/2/2022). https://t.co/ycrcr6GYUO",0,4
2022-02-21 16:13:40,INews45,"Peduli Kesehatan Masyarakat, Ditbinmas Polda Banten Bagikan Masker dan Edukasi Guna Tangkal Penyebaran Covid-19  https://t.co/Y22duB7HvP",0,0
2022-02-21 16:12:51,japenbbsppj,"Dapatkan panduan dan langkah-langkah sekiranya anda mempunyai gejala atau kontak rapat menerusi Risalah Pengurusan Kendiri COVID-19.  

https://t.co/KZOgT415iR

#DBookPenerangan
#JabatanPenerangan https://t.co/49a4c66eGJ",113,0
2022-02-21 16:12:50,polres_jakut,"Polsek Cilincing bersama Unsur 3 Pilar melaksanakan kegiatan himbauan protokol kesehatan kepada masyarakat, dalam rangka pencegahan penyebaran covid 19. https://t.co/JM57HnkQgo",0,0
2022-02-21 16:12:03,NamiraAurelia6,Adik kita dari SD Negeri Tanjakan III siap melawan Covid-19 dan varian baru lainnya. Harapannya setelah vaksin mereka bs bersekolah lagi.,0,0
2022-02-21 16:11:58,cahayabanget,"@nuicemedia Pertanyaan paling penting dan urgent adalah mohon maaf saat ini sedang covid, RS merupakan daerah merah untuk penyebarannya, meskipun prokes ketat masih banyak nakes yg kena, dan mutasi dari virus c-19 itu ada yg cepat, pihak RS tolong di pikirkan kembali",0,0
2022-02-21 16:11:37,sweetjeans2,Kini MySejahtera minta sertakan gambar keputusan ujian kendiri Covid-19 #FMTNews https://t.co/spRuTE4aGr,2,0
2022-02-21 16:11:33,radarbangsa_com,Menkes Sebut Pemerintah Segera Tuntaskan Klaim Pelayanan COVID 19 https://t.co/jdHA65dV0v,0,0
2022-02-21 16:11:21,DamarSutowijoyo,"Ironi Negeri Kaya Sawit, Rakyat Saling Dorong Berebut Minyak Goreng. Makin Ironi Ketika Hal Ini Tidak Terantisipasi, Dan Kasus Yg Sudah Bbrp Hari Ini Tidak Segera Teratasi. Ada masalah Covid, IKN, JHT,Laporan ke KPK dll, tapi kasihanilah mrk;Rakyat NKRI. https://t.co/M4uk0JMOvO",203,0
2022-02-21 16:11:09,PemdaKabJember,"Data Pantauan dan Peta Sebaran Covid-19 di Kabupaten Jember. Per Senin, 21 Februari 2022.

Untuk update informasi COVID-19 Jawa Timur bisa mengakses link berikut :
https://t.co/ey2ZbD3fEk
@jatimpemprov atau kunjungi link berikut https://t.co/hBM4LCLSRD https://t.co/wRRvVtC9hd",0,2
2022-02-21 16:10:36,Azzroy202,"2 tahun berjaya elakkan diri dari Covid-19, dan hari ni disahkan positif. Omicron is real bro.

Deria bau dan rasa semua ok. Simptom paling teruk sekaran sakit tekak, selsema dan batuk. https://t.co/37tDl729U8",2,0
2022-02-21 16:10:09,fmtoday,Kini MySejahtera minta sertakan gambar keputusan ujian kendiri Covid-19 #FMTNews https://t.co/spRuTE4aGr,2,4
2022-02-21 16:10:04,serambinews,"#UPDATECORONADIACEH
#DATAPASIENPOSITIFCORONA
#COVID19

Dari 31 RSUD pemerintah yang ada di 23 kabupaten/kota, baru 11 RSUD yang telah merawat pasien covid 19 sebanyak 97 orang.

https://t.co/eQ3U3ARPhD",0,0
2022-02-21 16:10:04,1626Kodim,"Koramil 1626-03/Tembuku bersama Tim Nakes lacak penyebaran Covid-19 melalui tracing dan tes swab PCR di wilayah Kec. Tembuku, Kab. Bangli. Senin (21/02/2922)

@Korem163Wsa @Kodam9Udayana @TNI_AD @Puspen_TNI @Bangli @Bali #TNI_AD #disiplinprokes #bersamarakyattnikuat #infobabinsa https://t.co/tcqYsfvCDV",0,0
2022-02-21 16:09:26,PTJASAMARGA,"Hallo Kawan JM

Patuhi protokol kesehatan untuk memutus penyebaran Covid-19, buat Kawan JM yang beraktivitas dimanapun dan kapanpun jangan lupa untuk 6M ya!

Yuk bersama-sama kita cegah penyebaran Covid-19! https://t.co/lJdd2E39CI",0,0
2022-02-21 16:09:22,HermanW711,"Kepada Yth,
Presiden Jokowi
di tempat,
Segala Puji Syukur kami panjatkan kepada Tuhan Allah agar Bapak selalu diberikan kesehatan bersama keluarga dan selaku Pemimpin RI yang kami banggakan diberikan rahmat Allah utk memimpin negara ini dgn baik dalam kondisi covid 19 ini.",0,0
2022-02-21 16:09:12,sarahhnasir_,Semoga Tuhan lindungi keluarga kita semua dari dijangkiti virus Covid-19. Stay safe everyone. 🙏🏻,210,0
2022-02-21 16:09:03,ZonaPriangan,Bill Gates: Covid-19 Sudah Terkendali tapi Pandemi Lain Akan Datang dari Patogen yang Berbeda https://t.co/s9flmwNx6I,0,0
2022-02-21 16:08:45,Wirayana12,"Tangerang 21 Februari 2022, kami merujuk pada data website covid-19 resmi Pemerintah Kota Tangerang berdasarkan data dari dinas kesehatan kota tangerang.
Selengkapnya : https://t.co/JSGXQSpK0p
#kotatangerang
#updatecorona
#covid19
#waspadabolehpanikjangan https://t.co/TeUL51oxIC",1,0
2022-02-21 16:08:24,Baranewsaceh,Pemerintah memastikan vaksinasi Covid-19 pada anak usia 6-11 tahun Dilak... https://t.co/iuX4KQCb31 lewat @YouTube,0,0
2022-02-21 16:08:11,Maira1s,"KKM masih belum menerima laporan penuh forensik dan patologi berhubung kematian remaja berumur 13 tahun yang didakwa meninggal dunia selepas 18 hari menerima vaksinasi COVID-19.

https://t.co/ZfmwDFiO25 https://t.co/nFdFeNagji",35,0
2022-02-21 16:07:42,veraagustian_,"SINERGITAS TNI – POLRI
PENDISIPLINAN PROKES
BAGIKAN MASKER GRATIS

Dalam rangka pencegahan penyebaran Covid-19 berbagai langkah terus dilakukan oleh Polsek Rancaekek di masa Pandemi Covid-19 ini dengan terus menghimbau Protokol kesehatan dan cara membagikan masker gratis. https://t.co/8VPdNOsFFn",1,0
2022-02-21 16:07:34,Dra_lino46,Inggris akan Cabut Semua Aturan Pembatasan COVID-19 https://t.co/QGfXqWBZmv,4,0
